M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene  29,49.472302831501,54.552215392816,53.959186964814,47.0446568294003,0,48.8584677906014,0,0,48.4333310762383,52.8027002650021,50.1033477174967,47.2595462344727,48.2001783427929,0,49.7406122608108,49.7987579173788,47.2878518443495,48.6158887515255,49.1379248017218,49.1330962173714,56.4735493367537,0,58.295124398832,55.2913867470561,0,0,0,52.4757207563121,0,49.6446011651766,0,0,44.7129308934603,44.9184326677615,47.2680420528706,0,48.1016031988643,0,0,0,48.0716080070197,50.4816588419287,0,52.4662255484796,49.1495491206224,45.7479696524808,49.6567004705818,0,0,47.7559990784334,0,53.2704572475471,50.7034842371488,0,50.5391302238381,56.3406213017985,46.1911733885598,45.0289897980159,45.910977825788,50.6707635551089,47.337431093412,0,0,51.6765541171993,0,49.2851118034758,49.1061622404339,49.6694825808702,0,53.5963680921167,51.962636131745,47.7224512945994,0,53.6972804363247,0,0,51.961298923053,49.2398757909395,58.2253573316822,52.082930397516,49.3762411204948,51.3544369265062,47.6555894213111,46.4895966215412,48.1453399910762,0,45.6506765542059,0,47.8786726575816,0,0,0,53.349538807146,49.8013554630906,48.5694229252313,52.2254807622166,50.221254425126,49.2957243291684,0,48.253943642658
gene  30,0,0,0,0,0,0,9.1743297592017,0,0,0,16.0139965021188,0,10.7309409870101,11.3201201269731,0,0,0,0,7.49726979024732,0,0,0,9.41642035912836,19.7181005987032,0,0,0,0,13.2932793506169,13.766134476461,12.4978717908073,4.71085506193333,0,0,0,7.27312056194321,0,0,0,0,0,0,0,10.7046443166699,0,0,0,0,9.43099178966251,0,5.58218980245513,13.6454457774956,0,11.7223206000568,0,5.94577947050294,13.1137929158107,0,0,0,0,0,0,0,5.10521483726558,14.6324796279785,4.97278531590352,16.1081369807963,0,10.5757508585206,0,0,0,0,4.67042907725389,9.47728408778365,13.2824536665736,10.1814951369587,0,0,0,0,0,0,10.6661821693078,0,13.3332544050017,0,0,10.856684467768,15.5363089268172,4.81465667729883,5.42562143279274,11.6082668648369,0,0,0,0,0,0
gene  31,21.8936577104937,0,0,0,0,24.038760381638,22.7257153216548,20.2649404726215,24.618876268128,0,25.4793030515674,0,20.9059343863474,18.926675029373,20.7827376601148,0,0,19.0230422075594,0,25.7734715414551,23.0991635926837,19.5570740667301,27.5896129721446,0,0,18.6026952192458,21.963164492889,22.916722312415,27.2222244892913,21.1929894878441,0,23.1156504006754,0,0,22.365321425055,0,18.8247843460212,0,0,22.3042797529586,0,0,0,0,25.1592103211941,0,0,0,23.138422459978,19.7826449246153,27.9109490122757,0,19.2976478435642,0,0,0,22.0503799556668,0,19.0226008108671,22.4875985255461,0,0,22.3957901792133,0,0,25.2162740872605,22.8000341975545,0,19.222326232561,27.1230096350254,22.2982858299796,17.6049160715554,25.6180634119932,0,25.6493103891049,21.1316501599354,25.2133433134652,26.1118850465551,24.8396829266628,24.7834999880598,28.2832023693365,29.5725951300949,0,20.7285058598895,0,23.5329375931139,22.0185199262362,23.5097541303686,0,21.1509068413647,0,22.0750203192619,18.7695663353593,0,22.9168590368118,25.0844022711362,0,26.4135197847415,21.2190797732531,0
gene  32,14.7285525933351,0,18.1495424585359,0,17.431969693817,15.8304509101649,10.6510670098258,19.0301357709227,0,17.7572250888283,0,14.757133065159,15.3525057161844,10.1682345306695,0,0,13.0394292022259,0,0,0,0,13.72591203557,21.2986199125485,0,9.33614029235791,14.2845273733715,0,0,22.9004151849271,0,16.7257872509685,0,0,0,18.2956538485007,15.2437572000782,13.5268315549656,0,15.5736679097603,8.32629519367532,15.044257219472,0,19.044010626107,0,16.3543298844451,14.8575606668743,5.03246151046129,0,0,0,0,0,14.4732358826732,0,0,0,18.5688139108913,20.3399821820347,0,0,9.45423094225477,17.0613186433224,5.27216863007583,0,0,12.6081370436302,0,13.6129549907521,12.4222481219498,12.278066521464,17.7683070189394,11.648150046604,0,20.261875831226,0,18.5133560372361,0,0,17.0604134728198,0,17.3785940435752,0,13.2737192140917,0,19.5135968250567,17.5301996377925,0,16.9179076859537,0,0,14.8254064177506,0,0,0,0,0,14.7928922252627,0,13.7126313784175,0
gene  33,16.9841401793819,0,10.1253736712086,15.1654687194011,26.9965400311453,21.8493663075733,0,0,11.5383519122314,0,20.4779556927304,0,11.9465715195709,18.2610200045944,0,0,16.0838739072685,15.4602453438303,0,23.6793993389837,0,23.5044490689351,25.6770060394925,18.2713521671346,18.2376393537474,0,0,0,0,19.6143841568437,0,0,0,17.4648866572331,0,22.2924400098523,0,0,18.0071984378693,0,21.2872230055705,20.6732767988373,0,0,14.1823845827778,0,0,0,18.4229265651468,17.9095169429201,0,17.5357242833808,0,16.780800775691,0,15.3696169688078,17.4850572210809,17.9182831308424,21.8466669024423,20.682223724212,0,0,0,16.7473950484219,16.9591565983484,0,12.8544635657474,18.4619873962361,0,16.7621685277247,0,19.7923073849491,14.6567352607388,0,16.1570300224551,0,0,0,0,21.5515231237525,21.8092166515227,0,18.4501378709888,18.8521312473333,22.3159840234327,27.2822935352463,20.8907195257832,12.6414283558174,0,0,20.5424074319846,0,19.4506493796709,0,17.6401486409418,0,21.3112721710012,20.6629668083434,0,15.1105385223881
gene  34,0,0,19.7793635865334,19.0367959104685,16.7390936601101,0,21.031978957595,23.8415118639098,23.8891776966889,22.7071155252691,13.5333970567357,21.122825532341,19.9740704453586,0,17.2416673581364,22.7788229422517,0,19.0230422075594,14.9945395804947,16.5349246681794,27.4443806221594,12.6385757715809,0,0,0,17.6196774824326,16.6484299239733,14.9947064837349,18.1481496595275,20.4476277208792,0,0,22.4050999565827,17.4648866572331,20.2091672769343,0,17.2736206231383,18.7919333676701,20.9057099815504,0,21.7714176607371,21.3310037079594,15.7991936264636,15.0258679556397,0,15.892641817285,0,0,20.3800341891972,20.5592674301236,18.5436331357694,14.8194062221155,0,0,17.71883309338,0,18.2278443144588,17.9182831308424,0,0,0,0,0,20.1658730352376,18.8915397534608,21.080174934009,0,20.5983381688347,15.233333127619,0,0,0,16.5496536178918,19.6928974642037,20.5140070078748,15.7414281372187,0,0,25.8148334620968,0,0,0,14.6981135936459,16.2075297654003,4.59367462446127,21.1084636838135,0,0,18.7247015771139,0,19.5023014266248,0,18.0235242698172,0,17.6401486409418,18.4616290294015,0,0,14.8923720107438,19.8773826955193
gene  35,0,17.6644197496169,18.1495424585359,20.6512409014625,14.1461752437741,22.1300206826382,0,0,24.618876268128,0,16.6768588174558,18.1578984626605,0,0,0,15.0201434091673,20.1844113372953,0,21.0942290059676,0,24.2679383094656,21.4752192904684,25.6770060394925,0,0,19.8551359426697,0,17.9184868178366,28.3632881038734,0,0,0,18.007189728601,17.8467688095223,16.424222839171,18.7566646045885,0,26.8165571185668,23.2739663524686,0,24.4205798560714,0,0,21.4092886333398,19.7131600172651,0,24.447602376532,0,20.031084751184,0,19.3112039038479,15.8363370149727,21.1903487104841,23.4446412001136,0,0,0,21.8550494321474,19.5910051689431,0,16.9465317005704,0,14.8008485535611,19.6964649284014,19.945515836274,21.4234984028084,0,0,19.6426360494962,19.5674642630172,25.8921530438118,0,0,0,18.6817163090155,20.813620009698,0,0,0,21.5515231237525,17.8807062430638,0,18.7952656850884,0,0,0,0,19.561488187609,22.2354958325938,0,21.4433882354975,20.8085999608548,18.0235242698172,0,19.4851038190139,0,0,0,0,0
gene  36,25.7647921292548,0,0,15.7932081913801,0,25.1872701564338,0,21.0573287176338,0,0,0,0,22.896138929489,0,0,0,4.34647640074196,12.0304092455395,0,11.0980387434325,0,0,25.2373612016005,0,22.9057094999264,9.52301824891433,22.868979367798,15.8440316573601,9.07407482976373,24.0614092894673,0,0,21.1952648339843,21.4245720229365,0,4.58882816384233,22.0919752418167,0,4.50179960946735,22.1559721587731,23.4134151328507,0,23.2343978309405,5.35232215833497,0,0,5.03246151046129,22.7509956355643,23.7868197617458,0,25.9228866666287,13.6454457774956,4.82441196089106,0,0,24.7934544671128,0,0,21.0393339829769,0,0,10.4610996310301,25.6120950080163,5.04146825880942,0,0,0,7.68553452747372,0,23.9200321201704,0,0,26.1041721970738,0,23.7606343832244,22.7803341535725,23.8617792937832,25.2205628208713,20.1874962016619,14.8020365858048,23.0445206982468,11.672549038777,12.421346989897,0,0,0,4.44441813500055,24.2278631511823,23.9187669489779,20.5372442180222,0,23.1457634756301,0,0,0,0,0,0,26.9878199679881,0
gene  37,0,5.57250399980428,13.0868556229317,0,0,0,11.8576491983933,7.10041578748451,0,5.34545739149432,14.4620798927875,7.04094184411366,0,8.75844049870353,0,0,6.88900210544546,0,0,4.77966512738665,0,9.77853703336509,9.41642035912836,0,0,0,11.434489683899,4.9982354945783,13.2932793506169,0,0,0,0,0,0,0,0,9.39596668383505,4.50179960946735,0,0,0,11.8055008938517,0,0,8.58959638735503,0,0,12.1893800604434,7.67095667614821,5.58218980245513,10.5575580099818,0,0,8.11800581871508,5.94577947050294,0,0,0,0,0,6.60021901229229,0,13.0320063975983,0,0,0,4.84903240548392,0,0,11.1491429149898,4.50611954461789,0,8.43480947907161,4.67042907725389,0,0,8.06864399667718,0,0,10.9046083257613,10.0541864879267,0,0,0,8.36403084666972,0,0,4.40796165138296,0,0,7.63105028736536,0,0,0,8.45832290951679,0,0,0,0
gene  38,0,0,0,26.3934159279376,25.1948464596097,27.03160584838,26.3986178359782,0,0,29.1831590992026,23.8826609484559,25.6827637905044,0,22.8133436668159,26.1554586074023,24.3042237484059,0,0,0,26.836432842312,0,28.9969673452599,0,0,26.6100524683472,26.8732727447364,24.3457444892442,23.7660474860403,0,0,0,0,24.5074900457365,0,27.4629078276367,0,0,26.4363799764929,22.9027382319205,23.8461782752921,0,25.6270241253336,24.138385219026,25.1582676573244,26.8161725723116,23.9862868598539,23.6547819637886,24.9758005991586,23.5774794741564,26.8832924537003,0,0,24.544016581917,0,25.3748555290602,0,23.5712446728796,0,25.0383766446535,0,27.6913525916378,0,30.4803033208289,27.356341524727,0,0,0,22.7925845132899,0,19.5674642630172,0,24.8898304860963,0,0,22.6888556963907,24.6857347440631,26.3560744097092,22.0018449401904,30.3852094702647,0,0,25.5751500781643,0,0,24.2794180528588,0,21.5908988342331,24.4518602345115,0,0,25.3780705480955,27.8352621485879,27.8295478715965,25.8465665754589,22.6667446838602,0,26.9202611818978,24.3210994160902,24.3221712650442,25.0160526884733
gene  39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37641165672213,4.73025058121947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53481263143526,0,5.94577947050294,0,0,0,5.29378113312401,0,0,0,7.99053813878891,0,0,0,7.68553452747372,0,5.28787542926028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene  40,26.4736769204514,29.0296997167611,28.1211438565827,27.5942366380362,0,31.9305472619353,0,0,34.0172778792733,0,0,28.7674077239501,24.7602733792597,26.9310971141277,31.6857822207387,28.1017769479612,0,0,24.2627939721432,0,26.6481220628966,23.2479217646952,0,33.7124360719904,22.1961483972888,0,23.8598342984608,0,0,24.0614092894673,28.7875673568775,0,23.2802561612087,24.7670664172874,30.9841440542621,28.4040412650316,0,0,0,0,0,25.1026522708682,27.1927619239468,29.3941670178058,29.8866718487867,0,29.3537944910381,0,24.7465806460152,0,29.5041183680066,0,0,0,32.3802292082259,31.4258360062619,0,0,28.4532579485686,0,0,0,31.7509386626271,0,0,28.5722625240965,33.1098562916083,0,26.5439274712728,22.4625115236171,29.7215227196839,0,0,30.6262007032677,25.9423132850656,0,25.9198851618246,29.4314429041301,0,0,0,31.215501063059,28.0511295992497,23.7257548338903,0,0,27.9349556072841,0,0,31.4578688548828,25.3780705480955,28.5544641236027,0,26.0441850121448,0,30.9915743486582,0,28.1191737243161,29.6269412083574,0
gene  41,0,0,0,0,0,0,19.4859439007586,11.580279370537,0,0,21.174015160903,7.04094184411366,15.9879871516842,14.5474547800213,16.5563553536165,13.3021675624978,13.0394292022259,0,0,0,15.6829276249458,0,13.7948064860723,0,0,0,16.9843022116626,7.92201582868006,9.07407482976373,0,13.573102850575,14.9330572389935,0,0,7.83634580882059,10.6549290362359,4.81835461867832,0,0,15.8505804940722,0,0,16.372492055448,13.8355520710748,0,0,0,0,0,0,15.6711880177822,14.8194062221155,4.82441196089106,18.9098285686784,17.0145549761452,0,11.2995543098645,0,0,0,16.3531327257675,10.4610996310301,23.1570381297097,7.99053813878891,0,0,17.8272488816509,0,15.9637963902588,0,11.1491429149898,15.5886124300106,0,0,10.8444004896547,0,13.2824536665736,10.1814951369587,0,5.27259181569954,19.5834655640937,0,8.84914614272782,0,7.28080202028544,18.9182626885764,8.8888362700011,11.3550922501542,0,17.8021236474112,19.5023014266248,15.993943283556,18.7695663353593,12.9232832877294,0,10.6732151778585,12.7463572265046,16.8648925001175,0,0
gene  42,0,0,10.1253736712086,9.13052196568709,0,0,9.1743297592017,0,0,0,11.193303204523,0,7.32500679039667,0,0,0,0,4.65399758881732,0,0,0,11.3525299323335,5.94109977671011,0,9.33614029235791,0,12.2191422189521,0,5.7251037962318,15.5440316816682,17.8910220763498,7.46652861949676,9.84277617932124,0,4.9441837300599,0,9.63670923735663,21.2523565726303,12.6381492917552,9.66652936826018,10.5154845339265,0,12.8211651165013,0,7.49284924483621,0,0,7.0879092509652,0,17.3506262868272,0,0,0,0,13.2398972294087,0,0,7.45919606159058,13.7285656064165,5.29378113312401,0,0,0,18.0734746564077,0,0,0,12.5345669329577,0,10.5757508585206,13.480004530734,15.5886124300106,8.27482680894591,5.32177226605284,0,4.73864204389183,0,0,0,5.27259181569954,0,14.1128349620831,0,0,7.28080202028544,0,13.3332544050017,0,0,0,7.41270320887531,0,0,12.9232832877294,13.3827766117084,10.6732151778585,0,7.45620691597266,5.30476994331328,18.1490676252526
gene  43,0,19.9772178744169,0,18.660334627983,14.1461752437741,19.0617622753831,15.2382318894267,13.4395907491575,0,0,0,0,0,19.528833244936,17.2416673581364,15.0201434091673,0,19.7698444050372,0,20.3036709996726,15.6829276249458,0,24.7739404949669,18.2713521671346,0,14.2845273733715,0,15.8440316573601,20.5242824222273,0,0,21.3098447386602,18.9037668332122,0,18.2956538485007,0,18.3451861736439,13.7648423933662,0,21.0005572555092,18.1150907421818,0,0,0,0,14.2670107814488,0,16.0318549250618,0,0,0,0,0,19.2635553453854,11.8926635654517,9.42383749830486,15.6708186151347,0,0,18.3134738340747,0,23.6615376556146,0,0,13.1967889124568,0,0,16.7748960233279,0,19.5674642630172,22.0154975052701,0,0,22.6065028292469,0,16.3930081160434,18.4208081544503,22.3601792400005,0,18.9020439408921,22.0749532244525,0,17.2863229220944,0,0,18.9182626885764,0,0,19.6570035619179,18.7028779946686,0,17.8163467978899,0,0,19.4851038190139,19.1315380873752,22.6082853766798,19.2288263550999,0,15.8351135826745
gene  44,28.6366757815882,32.0691336242297,0,0,0,26.7565660734444,25.6191438371959,22.5981975138781,0,0,0,0,0,24.1888943665139,21.1714990270918,0,0,0,27.2220599519615,23.4532938637315,0,0,29.9692487761584,29.0709017556448,0,0,25.6007412051983,0,30.8715769476376,0,24.3888222550448,27.7122787866331,0,25.2426980303505,24.4944567933375,0,23.6431389646995,0,23.2739663524686,24.978885581026,0,31.7798619059304,0,24.5401963877449,0,0,0,28.8126683040728,27.8539183548093,0,29.0801574539794,0,0,0,24.0751418188298,0,25.2718513516577,25.2138651825712,0,0,24.8075593401542,0,29.6016971071221,27.5235512165005,29.101969427992,0,27.621777877504,25.8062017917641,0,30.2885298324421,28.477470216821,26.2836996944343,0,27.513163490249,26.0841712587407,23.9035780599527,0,0,0,29.2870797189315,0,26.3818209476417,26.0281840246524,0,27.2438776119077,0,25.0836568011699,0,25.7111554991728,0,26.1202832443716,26.4413871809879,0,0,28.6022472753101,27.1497928070122,0,0,0,27.3041042429934
gene  45,0,29.6564655954306,26.9432553060188,0,29.7646403220136,0,24.4125616486283,31.5579246799831,28.3271819085181,0,30.5624724166688,25.9116788909257,27.1870156312525,0,0,0,27.2384398076177,30.3606416139898,29.1852913241531,0,32.2880556735347,0,0,0,0,0,0,32.1199845945096,33.0988844432816,30.637312608199,0,29.0656224247935,26.6441529233795,0,0,23.1478578044327,28.800654326529,0,0,0,28.6305752761084,28.2547005925248,0,32.4676635885235,0,28.2810850535314,25.8129193590384,0,0,0,0,0,0,0,31.3935220382004,22.0019985079571,0,30.2434718343192,0,0,29.9692030332629,0,0,23.9716144163668,25.9725907811886,0,0,25.0691338659153,28.9409796986272,32.0767239819231,0,24.8898304860963,25.6180634119932,0,26.7518462431893,0,0,0,33.1771946641761,0,32.1488800483572,28.6566419946875,0,0,0,0,0,0,25.2484537058867,30.0474114171582,27.9551106408598,30.262053762554,25.5028064782966,31.1404085988578,0,0,30.1209146481671,0,0,26.7644469042427
gene  46,0,0,0,26.743212075295,29.7646403220136,0,30.4099518619786,0,0,32.4260213005964,33.9588635168148,28.9098345066366,0,29.4031599300829,0,27.2685428036279,27.9316081012325,0,0,0,29.7700295663812,34.0009330792046,38.1790800992408,0,0,0,29.2441100966798,29.8758526746675,0,30.2548197993011,30.2988901015436,32.0684623929518,0,29.0085488303432,0,0,30.2852968115059,0,0,26.0895573267886,0,0,0,0,31.7413373715776,28.6567203061473,0,30.9409684603443,0,29.6647172771867,0,0,0,28.2465256765808,32.1931476375448,0,0,31.1303375287041,28.8359166607295,0,26.9466367838538,39.7489465385677,0,0,0,32.6813492247325,26.814836898685,0,31.7164194397476,32.8348158812469,32.8093137156449,0,31.5567809837425,0,0,0,31.387764056791,0,35.5991959219562,0,30.2583768386032,0,0,29.1283935228764,0,0,29.3327723252394,0,0,0,0,30.262053762554,32.3052151166904,0,27.1742310660451,30.8528481215254,0,0,34.0003443929678,0
gene  47,0,0,18.7341674469802,16.3662894294995,13.0255466619036,0,0,0,20.7215986662962,22.2901564209369,0,0,16.5681362487451,17.8999000428763,20.7827376601148,18.0404952523748,18.7851584701316,13.961992766452,0,0,17.0321790153172,0,0,0,17.2739121759894,0,0,17.9184868178366,22.9004151849271,20.8301205297771,0,17.4322351775842,0,0,20.2091672769343,13.766484491527,0,25.1825424093641,14.2703671335338,15.4054767198218,0,21.6377612910502,22.186356267951,0,16.3543298844451,0,13.008724290865,0,0,0,19.3112039038479,0,16.0263496341946,0,0,9.42383749830486,0,0,0,0,0,13.2004380245846,0,15.1244047764283,22.0643714356139,0,0,15.3710690549474,20.4137621189212,23.2260273774237,25.1988396986634,0,0,0,14.0112872317617,15.7414281372187,0,0,17.0604134728198,0,16.2467334428046,0,17.6982922854556,20.7285058598895,15.259856793769,0,0,19.1061485590693,16.7826744896341,19.1118297069117,0,0,12.5979028370245,19.5321417340209,15.1111631225735,19.1315380873752,20.9463779623664,0,16.8157228702085,0
gene  48,7.78140118344516,8.83220987480844,0,0,0,0,0,0,4.96929768739937,0,0,0,11.9465715195709,8.75844049870353,0,4.73832768987693,0,0,0,0,0,14.6678055500476,0,0,4.66807014617895,7.54681340910623,10.52867480899,0,0,0,0,7.46652861949676,0,8.73244332861659,0,4.58882816384233,0,0,4.50179960946735,0,0,0,0,0,0,9.97221258777133,0,16.5482659046618,4.71549589483126,4.83983480533951,5.58218980245513,5.27877900499088,0,0,0,0,0,7.45919606159058,0,0,0,0,10.5443372601517,10.0829365176188,0,0,13.9603733329376,0,0,13.6689596931226,0,4.50611954461789,0,0,4.67042907725389,13.3030500657888,0,0,0,0,0,0,11.4373554711764,9.04195218897827,4.59367462446127,0,0,4.89037204690228,11.3944155734419,4.67571949866717,0,0,0,7.92387486918406,0,0,0,0,0,0
gene  49,0,0,24.8420504221377,23.2255956108266,24.4792170551882,26.3222062299273,0,22.3993179152625,0,23.1026824803226,0,0,0,0,24.2119809216326,0,0,0,0,25.262452669708,0,25.6585267693118,0,27.745302966212,25.4850097540663,23.8075456222859,0,25.6373644370321,28.8796799224285,0,0,26.9834030677305,0,24.6423271660349,0,0,0,27.5296847867324,0,0,23.7666707786059,0,0,23.8683146660121,24.050784855068,24.8297732546456,0,24.7012190312405,0,24.622479729955,0,27.2908915549912,27.7639480990199,25.5938303393945,0,27.94777797846,25.2718513516577,0,0,29.4047776652721,0,0,25.3451858137128,27.5235512165005,0,0,26.4648058825503,0,0,0,26.3700909489529,20.0947319746286,0,27.9282750952997,0,23.6932102194592,23.8617792937832,24.473030380282,29.5221540279033,0,0,0,23.704880328065,22.1839350810196,0,29.1484767386809,0,24.6689639948689,23.9187669489779,26.6536571410891,25.6848203356937,0,25.195805674049,26.2365329906257,21.8567051989418,23.0644342699824,0,0,0,24.2511426008356
gene  50,0,56.0028212392405,0,48.5506879472623,0,0,49.2806067713078,45.4008474070863,52.2849647328595,52.6787790415021,0,0,48.2675274863031,43.6360432996799,0,47.6900493337047,0,48.4944695432766,49.1175232646866,0,0,0,57.8950301360458,52.6154501809559,47.635653913029,0,44.1260952741785,0,0,50.5255784656592,0,0,46.7126287699326,45.9095722971864,49.6545720960958,0,0,0,0,46.9635137221458,0,0,0,53.8045827264893,0,0,49.8711555168593,48.792097925399,0,49.7964121332247,57.1859833330498,51.2338884765629,50.9335541586617,49.0602431126607,51.2978683313505,56.7980638085083,45.9496491612432,48.9288001466409,47.5102150240402,52.5240543585423,0,60.3061424530977,51.3051549246303,50.0131440367646,50.2473130067622,50.9049896744702,50.2740174238689,49.2102918132772,0,0,50.3976793973268,47.2639865100264,51.7535540406965,54.0819323301544,47.6368462977861,0,50.2600935815262,0,60.7275049135673,0,48.6427844483028,50.7239359757252,46.5709359340025,0,46.9379729904971,0,0,46.9924590946973,0,0,49.1669834000741,50.6437036521533,0,52.8430251110987,0,0,52.1382744241803,50.0850617284914,53.8622576356727,0
